tweet,user,word count,wordl len,numCap,numHashtags,numOfTaging ,emojilists,mean word,num of !,num of ?,num of dots,num of commas,is RT,border,numbers,democrats,maga,crime,total,witch,hunt,military,democrat,collusion,southern,fbi,report,dems,economy,dollars,illegal,others,foxnews,biden,jill,joe,vice,ryan,dr,middle,class,tax,saw,conan,ellentube,nwatch,clip,thankssponsor,audience,gameofgames,splittinguptogether,andylassner,thekalenallen,official_twitch,played,kkwbeauty,pop,pst,kkwfragrance,sold,shop,lipstick,kkw,12pm,classic,palette,lip,liners,lipsticks,nude,striveforgreatness,lil,bro,homie,sir,brother,lol,crazy,g,tony,gaga,lady,joanne,monsters,training,cristiano,portugal,hi,para,mercurial,cr7,nikefootball,madrid,el,collection,hola,hala,e,match,photos,cr7underwear,football,yesterday,hello,en,que,de,oscars,meantweets,realdonaldtrump,iamguillermo,kimmel,thecousinsal,trump,real,old,gerrymandering,time,get,love,celebapprentice,reform,great,next,friend,arnoldsports,pumped,wait,see,take,thank,together,first,one,know,amp,every,day,world,like,fantastic,asasafterschool,back,thanks,terminator,snapchat,future,join,us,miss,want,proud,today,w,support,go,people,watch,work,let,best
['#AStarIsBorn at @Target ,6,-1.3427395964490076,-1.3695583050088784,-0.4033854788968457,0.7130499789148995,0.1947592556414665,[],0.6435988029805296,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['Watch the Vice President describe Mitt Romney’s lack of “sound judgment” on the housing foreclosure crisis: ,1,-0.04124825036406572,0.20171465961891583,-0.4033854788968457,-0.5822668960650573,-0.7399081175688079,[],0.22347291192893876,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
['Ronaldo film is out now! I have #nothingtohide thanks to @clearhair ,7,-0.5418218450121203,-0.6013804111908456,-0.8292230891680993,0.7130499789148995,0.1947592556414665,[],-0.1966529791226521,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[""If you like Jamie Dornan dry, wait 'til you see him wet. ""]",3,-0.34159240715289846,-0.7585077076536251,-0.6872772190776814,-0.5822668960650573,-0.7399081175688079,[],-1.0369047612258337,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['And off the floor! #KickGameCray #ItsGettingRidiculousNow ,5,-1.042395439660175,-0.7759662961494894,0.022452131374407824,2.0083668538948563,-0.7399081175688079,[],1.4838505850837114,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"['Me on stage last night, looks like someone was having a good time!!! Someone get that doll another… ",6,0.1589811874951561,-0.007788402331456742,-0.8292230891680993,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,2.6025804166211075,-0.26072083206298924,-0.8164380056713303,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"['Numerous states introducing Bible Literacy classes, giving students the option of studying the Bible. Starting to make a turn back? Great!']",0,0.45932534428398886,0.6556379605113897,-0.26143960880642786,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,0.5298607938794877,3.120962884056225,-0.07868103341200933,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
['Future ❤️💋👌🏼⚽️👍🏼 ,7,-1.4428543153786186,-1.0902208890750482,-0.9711689592585171,-0.5822668960650573,-0.7399081175688079,"[u'\u2764', u'\U0001f48b', u'\U0001f44c', u'\u26bd', u'\U0001f44d']",6.105235386651211,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[""@ashleyautumnxo I didn't want to take it from u I hope you wear it forever ❤️🐾up!""]",6,-0.04124825036406572,-0.2172914642818293,-0.8292230891680993,-0.5822668960650573,0.1947592556414665,"[u'\u2764', u'\U0001f43e']",-0.6167788701742429,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
['Happy G-day to the homie @kobebryant! #MambaStatus #LivingLegend'],5,-0.842166001800953,-0.6362975881825744,-0.26143960880642786,2.0083668538948563,0.1947592556414665,[],0.6435988029805296,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"['And an update: last year our CA economy grew by 4.2%, leading the nation, doubling the US rate of 2%. The naysayers were wrong. #AB32turns10']",9,0.8597842200024325,0.6905551375031185,0.022452131374407824,0.7130499789148995,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,1.3968329111066324,1.642600154168848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['Don’t take your eyes off @AndyLassner. #GameofGames is on tomorrow night 8/7c on @NBC! #SayWhaaat @BlakeShelton @AdamLevine @official_tWitch ,3,0.1589811874951561,0.7080137259989828,1.0160732220073325,2.0083668538948563,3.9334287484825645,[],0.6435988029805296,0.5298607938794877,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['All in all great EFFORT and FIGHT!! @Browns ✊🏾💪🏾'],5,-0.7420512828713421,-0.7235905306618964,0.732181481826497,-0.5822668960650573,0.1947592556414665,"[u'\u270a', u'\U0001f4aa']",0.22347291192893876,1.5662206052502974,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"['A self-portrait In a pant suit By SELF-PORTRAIT. This is my escape suit, when I gotta make a quick… ",6,0.25909590642476704,-0.007788402331456742,1.2999649621881684,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"['Here she is! I revealed @People’s Most Beautiful person... and I couldn’t agree more. Don’t miss any of it, tomorrow. ",3,0.3592106253543779,0.3763005445775596,-0.11949373871601,-0.5822668960650573,0.1947592556414665,[],-0.1966529791226521,0.5298607938794877,-0.26072083206298924,2.8723468556252745,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"['Well thank you, @edsonovo']",7,-1.2426248775193967,-1.3171825395212853,-0.9711689592585171,-0.5822668960650573,0.1947592556414665,[],0.22347291192893876,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['I sent Lauren out to Speak the Lyrics to strangers at a Walmart, and it didn’t end well. ",3,0.1589811874951561,-0.19983287578596493,-0.4033854788968457,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['This time of year reminds me of that sweet day in my childhood when my uncles took me skiing. ,2,0.25909590642476704,-0.14745711029837177,-0.9711689592585171,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['Mexico must use its very strong immigration laws to stop the many thousands of people trying to get into the USA. Our detention areas are maxed out &amp; we will take no more illegals. Next step is to close the Border! This will also help us with stopping the Drug flow from Mexico!'],0,3.662996350031538,3.1696747039158604,0.3063438715552435,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,1.5662206052502974,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
['.@SamuelLJackson reads bedtime stories like a mother. ,3,-0.9422807207305639,-0.845800650132947,-0.6872772190776814,-0.5822668960650573,0.1947592556414665,[],0.6435988029805296,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['Watch VP Biden talk about preserving Medicare and Social Security—“the sacred promise of a nation that keeps its word.” ,1,0.25909590642476704,0.4112177215692884,-0.11949373871601,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[""I 🙏 @realDonaldTrump @POTUS will put words of kindness out into the country. Tell the US u won't tolerate this. Students need protection. ""]",6,0.7596695010728216,0.7080137259989828,0.5902356117360791,-0.5822668960650573,1.129426628851741,[u'\U0001f64f'],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,1.3968329111066324,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['Tonight everything on network tv is a repeat besides #GAMEOFGAMES! Come check out an all new episode! I promise it has an ending you will not want to miss.'],3,1.2602430957208761,0.9524339649410841,0.8741273519169148,0.7130499789148995,-0.7399081175688079,[],-0.6167788701742429,1.5662206052502974,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
"['No, it means Go, as in Go Madrid! @meshari00 @Cristiano dose hala means hello in arabic?']",7,-0.04124825036406572,-0.2172914642818293,-0.4033854788968457,-0.5822668960650573,1.129426628851741,[],-0.6167788701742429,0.5298607938794877,3.120962884056225,-0.8164380056713303,1.642600154168848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['What the f is a Danimal?'],8,-1.042395439660175,-1.3346411280171497,-0.8292230891680993,-0.5822668960650573,-0.7399081175688079,[],-1.0369047612258337,-0.5064990174913221,3.120962884056225,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['Great news on Foxconn in Wisconsin after my conversation with Terry Gou! ,0,-0.4417071260825094,-0.5140874687115238,-0.4033854788968457,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['Sincere thanks to all who served and continue to serve in our Armed Forces. We are grateful for your sacrifice today and always. #VeteransDay'],8,0.7596695010728216,0.7080137259989828,-0.26143960880642786,0.7130499789148995,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
['Mercurial Quinto Triunfo. Coming soon. The perfect way to celebrate my fifth 🏆 . 👌 Sign up for a reminder at  #nikefootball #mercurial @nikefootball ,7,0.7596695010728216,0.9175167879493554,-0.26143960880642786,2.0083668538948563,0.1947592556414665,"[u'\U0001f3c6', u'\U0001f44c']",-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,1.3968329111066324,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"['@LouSchuler Not yet. Remember, Lou, be useful. You still have a lot of people to bring into our fitness crusade.']",9,0.3592106253543779,0.20171465961891583,-0.26143960880642786,-0.5822668960650573,0.1947592556414665,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,1.3968329111066324,1.642600154168848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"['Get ya self a cat fish dinna, my type of night! #AMAs #Hahaha']",5,-0.34159240715289846,-0.6886733536701676,-0.4033854788968457,2.0083668538948563,-0.7399081175688079,[],-0.6167788701742429,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
